ts_code,event_type,report_period,announcement_date,event_trading_date,earnings_surprise,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,positive_revision_dummy,CAR20,CAR60,size,beta,book_to_market,turnover20
000409.SZ,guidance_initial,2021-09-30,2021-10-14,2021-10-15,-120.38,-52.62,67.75999999999999,cross_sectional_90d_median,0,-0.023103765088554412,0.39157330630056736,757725.0646,0.3195870745164311,0.2118958320089844,
000426.SZ,guidance_initial,2021-09-30,2021-10-14,2021-10-15,255.375,323.135,67.75999999999999,cross_sectional_90d_median,0,-0.06494976869001148,-0.07738896143558655,7945969.932,0.299233761480198,0.11525783176966875,
000503.SZ,guidance_initial,2021-09-30,2021-10-14,2021-10-15,-47.98219999999999,19.7778,67.75999999999999,cross_sectional_90d_median,0,-0.06736088478864058,1.1524873188493971,757941.4133,0.394571199056686,0.16579073892932342,
000007.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,32.0128,94.2878,62.275000000000006,cross_sectional_90d_median,0,0.2715267499362038,0.4087946660957169,474287.3722,0.636168100773592,0.03851516341983839,
000008.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-2.6098500000000087,59.66515,62.275000000000006,cross_sectional_90d_median,0,-0.022267279701414462,0.30425860202735644,733421.9744,0.3312821685842824,0.3996642820031174,
000012.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,45.224999999999994,107.5,62.275000000000006,cross_sectional_90d_median,0,-0.04434556356536065,-0.01383356016809355,1381280.8402,0.6980445270897091,0.9559315553006404,
000016.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-184.61955,-122.34455,62.275000000000006,cross_sectional_90d_median,0,0.06549179216865011,0.11597415628521522,792214.0392,0.40962909139390413,0.1597597213790459,
000017.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-122.375,-60.099999999999994,62.275000000000006,cross_sectional_90d_median,0,0.03726975118993674,0.06420249593295556,474848.4188,0.4989947240749965,0.07882208279471577,
000020.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,2.634999999999991,64.91,62.275000000000006,cross_sectional_90d_median,0,-0.0005541879439759515,0.0764296732979869,450226.3509,0.31889917451424876,0.09438058025180739,
000032.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-151.775,-89.5,62.275000000000006,cross_sectional_90d_median,0,0.03904579915408861,0.3958484964979284,2311271.0495,0.2965949833102635,0.3166661388897685,
000034.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-150.21,-87.935,62.275000000000006,cross_sectional_90d_median,0,0.02448603047573432,0.08530941935086432,2604893.4714,0.16447469904126033,0.4225292601512655,
000042.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,185.26,247.535,62.275000000000006,cross_sectional_90d_median,0,-0.03029676510830876,0.19055591174808953,592364.5448,0.2055716058892865,0.5564830272676684,
000045.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,162.285,224.56,62.275000000000006,cross_sectional_90d_median,0,0.09481887531821356,0.02962366050433252,615930.5684,0.1733088927724318,0.4837695321948624,
000048.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,60.78,123.055,62.275000000000006,cross_sectional_90d_median,0,0.027429935879361537,0.05317334637039718,816104.3828,0.6292589069727436,0.5,
000056.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-246.33065000000002,-184.05565,62.275000000000006,cross_sectional_90d_median,0,0.21015354703929287,0.9344081956506675,221132.7771,0.33230445218095683,,
000059.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,352.20925,414.48425,62.275000000000006,cross_sectional_90d_median,0,-0.06559884322695905,0.19942045053325555,844505.6595,-0.16197809264274637,1.1936022917164002,
000062.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-9.030000000000001,53.245000000000005,62.275000000000006,cross_sectional_90d_median,0,0.1400456932694521,0.18310077935519967,2993392.4796,0.5278179539782855,0.2249061017025392,
000063.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,51.584999999999994,113.86,62.275000000000006,cross_sectional_90d_median,0,-0.06087553062990421,0.0341876564945689,16933713.5,0.7739371698693862,0.44541445815331165,
000068.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-20.610000000000007,41.665,62.275000000000006,cross_sectional_90d_median,0,0.07779529485075391,0.20202958918221145,333208.2546,0.22694239518379464,0.18112660749864154,
000070.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-107.185,-44.910000000000004,62.275000000000006,cross_sectional_90d_median,0,-0.011848804860626741,0.03381582780910077,1870016.0665,0.32408334654798804,0.08062825536581039,
000089.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,57.29499999999999,119.57,62.275000000000006,cross_sectional_90d_median,0,-0.04992761724978398,-0.027265192312106532,1402726.3442,0.3649711932438019,0.8250144377526607,
000100.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,287.225,349.5,62.275000000000006,cross_sectional_90d_median,0,0.00749459786062204,0.023437129810626723,9006773.4396,0.4419997033711722,0.682081713389264,
000158.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-23.250000000000007,39.025,62.275000000000006,cross_sectional_90d_median,0,-0.001733768762053182,0.014125769944468344,2850333.6135,0.984579839849569,0.18962019075791192,
000301.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,452.53499999999997,514.81,62.275000000000006,cross_sectional_90d_median,0,-0.09298737925832286,-0.2098824865851874,7629360.2636,0.8108609150210774,0.4380969070358363,
000402.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-37.275000000000006,25.0,62.275000000000006,cross_sectional_90d_median,0,0.03167703047256669,0.020400739063240608,848856.0936,0.1898841657772554,2.7739251040221915,
000410.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-17.080000000000005,45.195,62.275000000000006,cross_sectional_90d_median,0,-0.03489327821143835,0.04401528970147064,1780177.062,0.09752008723449385,0.331928170743851,
000415.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,25.03,87.305,62.275000000000006,cross_sectional_90d_median,0,0.11274239457833793,0.1266626571923678,2838695.2684,0.14350415517973186,1.0165700925078784,
000420.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,38.44499999999999,100.72,62.275000000000006,cross_sectional_90d_median,0,0.2374010177383165,0.2614798674446722,1231893.0398,0.5321352327118893,0.35905353488205094,
000421.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-162.005,-99.73,62.275000000000006,cross_sectional_90d_median,0,-0.01870854130155071,0.08426329827963906,349244.7663,0.3799095675852015,0.7848061528802386,
000423.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,1461.725,1524.0,62.275000000000006,cross_sectional_90d_median,0,0.031328773435655356,0.16648225863595503,3582443.0719,0.8014966827539107,0.2885253469517297,
000425.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,26.82499999999999,89.1,62.275000000000006,cross_sectional_90d_median,0,-0.009866281100599133,0.02617143612603402,11983588.067,0.8046470637253679,0.4995004995004996,
000428.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-23.290000000000006,38.985,62.275000000000006,cross_sectional_90d_median,0,-0.22025283811613008,-0.09953223874144058,404513.622,0.2578113413768646,0.3445543189883885,
000429.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,150.935,213.21,62.275000000000006,cross_sectional_90d_median,0,-0.000761153635000472,0.04802658469058263,2686685.8719,0.0729762938642634,0.41375315486780584,
000501.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,109.975,172.25,62.275000000000006,cross_sectional_90d_median,0,-0.03617435512979168,0.0492092141482996,661333.7487,0.4180312394095745,1.6490765171503956,
000506.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-14.65495,47.620050000000006,62.275000000000006,cross_sectional_90d_median,0,0.0009596142921071658,0.1272609811124149,1614632.8686,-0.525410484172456,0.055064866412634084,
000507.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,25.224999999999994,87.5,62.275000000000006,cross_sectional_90d_median,0,-0.037577411862961124,0.016906816981792746,489298.9641,0.11273332009177926,1.1186933661483387,
000509.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,49.39999999999999,111.675,62.275000000000006,cross_sectional_90d_median,0,0.002249302376061953,0.17626891722276541,400276.7634,0.05483763748770258,0.030833459236625217,
000510.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,467.65999999999997,529.935,62.275000000000006,cross_sectional_90d_median,0,-0.19486183795995443,-0.04101475924895713,982543.5373,0.4289788021499621,0.12562656248037085,
000516.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-78.64415,-16.369149999999998,62.275000000000006,cross_sectional_90d_median,0,-0.04781605486967751,-0.11679942639696105,1052281.4739,1.2690618431285894,0.31717838112154273,
000519.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,22.900000000000006,85.17500000000001,62.275000000000006,cross_sectional_90d_median,0,0.24710002300161177,-0.028254881562839392,2478754.988,0.4097937403311264,0.4120992334954257,
000521.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,87.90484999999998,150.17985,62.275000000000006,cross_sectional_90d_median,0,-0.005334874941112576,0.1373121471926947,589116.365,0.5215434012577742,1.0326311441553078,
000523.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,27.681999999999988,89.957,62.275000000000006,cross_sectional_90d_median,0,-0.09611624509209254,-0.10169428554170452,592856.3129,-0.0837380545421981,0.3236664940445365,
000524.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-27.680000000000007,34.595,62.275000000000006,cross_sectional_90d_median,0,0.02175446661372231,0.10827058929652598,723825.2848,0.3164271926705461,0.3159757330637007,
000525.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-124.7,-62.425,62.275000000000006,cross_sectional_90d_median,0,0.043864236835123666,0.6706548040690559,766257.2221,0.24095893077374655,0.34372529474444025,
000530.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-1003.28885,-941.01385,62.275000000000006,cross_sectional_90d_median,0,0.024218999666709852,0.7300185026192854,510986.7792,0.37223951339807865,0.6227813414710096,
000531.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-133.275,-71.0,62.275000000000006,cross_sectional_90d_median,0,0.04402053243715934,0.2638960931265024,695656.0898,0.3204490951569673,0.9697439875872771,
000533.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-194.927,-132.652,62.275000000000006,cross_sectional_90d_median,0,0.05111350362966942,0.5574667828718137,1083890.304,-0.10259365195818052,0.0893854748603352,
000536.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-164.235,-101.96000000000001,62.275000000000006,cross_sectional_90d_median,0,0.08018101677545644,0.11476763920903567,1175563.9413,0.02613868647576137,0.04865043688092319,
000537.SZ,guidance_initial,2021-09-30,2021-10-15,2021-10-18,-204.29,-142.015,62.275000000000006,cross_sectional_90d_median,0,0.2023833620783572,0.3933592412984263,2070107.9243,0.3891049147993449,0.957670944263551,
000509.SZ,guidance_initial,2021-12-31,2021-12-25,2021-12-27,-166.14,-166.14,0.0,fallback_zero,0,0.3013160117932213,0.5497344558887584,400276.7634,0.2797183637184777,0.030833459236625217,
000090.SZ,guidance_initial,2021-12-31,2021-12-29,2021-12-30,29.865000000000002,29.865000000000002,0.0,fallback_zero,0,0.1624017503750021,0.3703914297177321,682019.0834,0.2993523418342525,1.655355073663301,
000301.SZ,guidance_initial,2021-12-31,2022-01-06,2022-01-07,493.72,493.72,0.0,fallback_zero,0,-0.07157259304735201,-0.23256692750446836,7629360.2636,0.6677811031536887,0.4380969070358363,
000009.SZ,guidance_initial,2021-12-31,2022-01-11,2022-01-12,28.805,58.67,29.865000000000002,cross_sectional_90d_median,0,0.006207911897309468,-0.17912512384343607,2305817.2847,0.802068059196217,0.4370820402989641,
000408.SZ,guidance_initial,2021-12-31,2022-01-12,2022-01-13,478.30750000000006,522.575,44.2675,cross_sectional_90d_median,0,0.1330457839949093,-0.019433624008405717,13808565.2015,0.7251580534369123,0.11763321962122104,
000049.SZ,guidance_initial,2021-12-31,2022-01-14,2022-01-17,-42.945,15.725000000000001,58.67,cross_sectional_90d_median,0,-0.12754772058339667,-0.25490891349750006,1050063.1978,0.9290950127741352,0.6344775077723495,
000156.SZ,guidance_initial,2021-12-31,2022-01-15,2022-01-17,-35.2475,9.02,44.2675,cross_sectional_90d_median,0,0.09358561214278363,0.15109328032230235,1421199.183,0.3714067060617366,1.0602205258693809,
000401.SZ,guidance_initial,2021-12-31,2022-01-15,2022-01-17,-46.0225,-1.755,44.2675,cross_sectional_90d_median,0,0.0717465388344484,0.1600914229138582,1270627.8383,0.4096828015577639,2.14638334406525,
000513.SZ,guidance_initial,2021-12-31,2022-01-15,2022-01-17,-39.2675,5.0,44.2675,cross_sectional_90d_median,0,-0.0452987522576855,-0.008052196952970738,3046409.5037,0.6985314002958289,0.4558924093913837,
000526.SZ,guidance_initial,2021-12-31,2022-01-15,2022-01-17,-1368.7675,-1324.5,44.2675,cross_sectional_90d_median,0,-0.02114491440209619,0.20932592212983936,393367.6599,1.657349910938117,0.25351755609075927,
000520.SZ,guidance_initial,2021-12-31,2022-01-19,2022-01-20,837.3875,849.76,12.3725,cross_sectional_90d_median,0,0.06076258842044115,0.10667004164226086,426087.1346,0.13210628187246157,0.09452421237700037,
000429.SZ,guidance_initial,2021-12-31,2022-01-20,2022-01-21,72.97,88.695,15.725000000000001,cross_sectional_90d_median,0,0.06276779818342595,0.28674811968548025,2686685.8719,0.16424041237260928,0.41375315486780584,
000428.SZ,guidance_initial,2021-12-31,2022-01-21,2022-01-24,91.815,114.61,22.795,cross_sectional_90d_median,0,0.07462664047878857,0.23820733781054299,404513.622,-0.2258563201233023,0.3445543189883885,
000531.SZ,guidance_initial,2021-12-31,2022-01-22,2022-01-24,-110.36500000000001,-80.5,29.865000000000002,cross_sectional_90d_median,0,0.14694251092639793,0.02291861531710624,695656.0898,0.3430318196545048,0.9697439875872771,
000016.SZ,guidance_initial,2021-12-31,2022-01-25,2022-01-26,63.540000000000006,86.33500000000001,22.795,cross_sectional_90d_median,0,0.010551563973559365,-0.10784841756456667,792214.0392,0.47337756696807404,0.1597597213790459,
000025.SZ,guidance_initial,2021-12-31,2022-01-25,2022-01-26,102.665,125.46000000000001,22.795,cross_sectional_90d_median,0,0.029837900729745095,-0.09492904603122423,702194.0033,0.6119000012150181,0.2573870071038814,
000037.SZ,guidance_initial,2021-12-31,2022-01-25,2022-01-26,-803.785,-780.99,22.795,cross_sectional_90d_median,0,0.0334918359199082,-0.03760877870824555,606379.1716,0.8482271406385589,0.2766481312418735,
000151.SZ,guidance_initial,2021-12-31,2022-01-25,2022-01-26,80.045,102.84,22.795,cross_sectional_90d_median,0,0.1482190989966929,0.11744230690038782,418631.1992,0.3508654398813217,0.11569253551760841,
000510.SZ,guidance_initial,2021-12-31,2022-01-25,2022-01-26,303.56,326.355,22.795,cross_sectional_90d_median,0,0.2013092854607572,0.12812660032570244,982543.5373,0.16159620974265596,0.12562656248037085,
000059.SZ,guidance_initial,2021-12-31,2022-01-26,2022-01-27,114.06500000000001,172.735,58.67,cross_sectional_90d_median,0,0.04651718630926606,-0.009573580588746272,844505.6595,0.5737569467292116,1.1936022917164002,
000096.SZ,guidance_initial,2021-12-31,2022-01-26,2022-01-27,-106.38,-47.71,58.67,cross_sectional_90d_median,0,0.13005964064220504,0.19825107295011588,512688.0,0.5039305268205405,0.5611987204669173,
000410.SZ,guidance_initial,2021-12-31,2022-01-26,2022-01-27,-83.195,-24.525,58.67,cross_sectional_90d_median,0,0.09615850712225817,0.008680210503597886,1780177.062,0.3195887780591184,0.331928170743851,
000425.SZ,guidance_initial,2021-12-31,2022-01-26,2022-01-27,-4.465000000000003,54.205,58.67,cross_sectional_90d_median,0,0.00986484158667224,0.023322212290161497,11983588.067,0.9346211530618445,0.4995004995004996,
000521.SZ,guidance_initial,2021-12-31,2022-01-26,2022-01-27,101.5177,160.1877,58.67,cross_sectional_90d_median,0,0.08345154409887358,0.2095089395322944,589116.365,0.30503083440899625,1.0326311441553078,
000530.SZ,guidance_initial,2021-12-31,2022-01-26,2022-01-27,-1189.5978,-1130.9278,58.67,cross_sectional_90d_median,0,-0.057475720002986716,-0.19402471086733472,510986.7792,0.118522246532197,0.6227813414710096,
000539.SZ,guidance_initial,2021-12-31,2022-01-26,2022-01-27,-341.91665,-283.24665,58.67,cross_sectional_90d_median,0,0.12323351717967723,0.06018569003022055,2929658.4642,0.5074829542819914,0.8002560819462228,
000007.SZ,guidance_initial,2021-12-31,2022-01-27,2022-01-28,88.47455,130.50955,42.035,cross_sectional_90d_median,0,0.08628859010000503,0.2105479359229693,474287.3722,0.49244882433241066,0.03851516341983839,
000014.SZ,guidance_initial,2021-12-31,2022-01-27,2022-01-28,636.0000000000001,678.0350000000001,42.035,cross_sectional_90d_median,0,0.1601353779611338,0.5600830763505954,322647.6166,0.37087985882930635,0.45660015524405273,
000068.SZ,guidance_initial,2021-12-31,2022-01-27,2022-01-28,3.7850000000000037,45.82,42.035,cross_sectional_90d_median,0,0.06075485322095378,-0.0024418641383006714,333208.2546,0.31288360212303695,0.18112660749864154,
000409.SZ,guidance_initial,2021-12-31,2022-01-27,2022-01-28,-117.115,-75.08,42.035,cross_sectional_90d_median,0,0.2547260466077425,-0.040885417140985404,757725.0646,0.8373466115149951,0.2118958320089844,
000514.SZ,guidance_initial,2021-12-31,2022-01-27,2022-01-28,-16.534999999999997,25.5,42.035,cross_sectional_90d_median,0,0.1758585784186426,0.6848105546435591,405010.0632,0.201096858821954,0.9363295880149812,
000008.SZ,guidance_initial,2021-12-31,2022-01-29,2022-02-07,-80.19175,-9.00675,71.185,cross_sectional_90d_median,0,0.08628002877488802,0.03781684718028072,733421.9744,0.5870629148838444,0.3996642820031174,
000010.SZ,guidance_initial,2021-12-31,2022-01-29,2022-02-07,-103.975,-32.79,71.185,cross_sectional_90d_median,0,0.08121991699975746,-0.009643228215220088,469058.1351,0.1658022840706609,0.06960298457597862,
000012.SZ,guidance_initial,2021-12-31,2022-01-29,2022-02-07,16.314999999999998,87.5,71.185,cross_sectional_90d_median,0,-0.0437934647358982,-0.2850984713518127,1381280.8402,0.1979093431694359,0.9559315553006404,
