ts_code,ann_date,end_date,period_end,event_trade_date,event_type,event_subtype,event_value_np,event_value_eps,event_value_yoy,event_source,type,p_change_min,p_change_max,net_profit_min,net_profit_max,first_ann_date,summary,change_reason,guidance_yoy_midpoint,forecast_profit_mid,revision_magnitude,source_endpoint,name,industry,list_date,perf_summary,update_flag,event_id,expectation_source,matched_report_date,matched_report_count,matched_broker_count,report_rc_match_quality,expected_np,expected_eps,expected_target_price,expected_rating,text_over_expectation_fraction,revision_magnitude_np,revision_magnitude_eps,target_price_change,upward_revision_count,downward_revision_count,analyst_count,fraction_upgraded,forecast_surprise_raw,forecast_surprise_pct,express_surprise_raw,express_surprise_pct,final_surprise_raw,final_surprise_pct,main_surprise_raw,main_surprise_pct,surprise_family,main_surprise_std,event_day_ret,event_day_vol,list_trade_day_idx,event_trade_day_idx,listed_days,turnover20
000058.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,31935930.86,0.0273,10.95,fina_indicator,,,,,,,,,,,,fina_indicator,深赛格,商品城,1996-12-26,,,1911,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.004098360655737876,37876.0,0,563,563,1.27098
000065.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,380102677.73,0.777,-39.24,fina_indicator,,,,,,,,,,,,fina_indicator,北方国际,建筑工程,1998-06-05,,,1912,report_rc,2021-06-27,1,1,strict,88289.408,1.14,,无,0.0,18263.482999999993,0.22999999999999987,,1.0,0.0,1.0,1.0,,,,,380014388.322,4304.190014752393,380014388.322,4304.190014752393,formal_release,-0.697662097736782,0.0277777777777779,206699.4,0,563,563,3.3753
000065.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,91966186.57,0.1325,37.22,fina_indicator,,,,,,,,,,,,fina_indicator,北方国际,建筑工程,1998-06-05,,,1913,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0277777777777779,206699.4,0,563,563,3.3753
000066.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,132308296.33,0.204,-73.32,fina_indicator,,,,,,,,,,,,fina_indicator,中国长城,IT设备,1997-06-26,,,1914,report_rc,2022-02-21,16,4,strict,120100.0,0.41,140475.0,推荐,0.0,-30280.335999999996,-0.14,,0.0,1.0,1.0,0.0,,,,,132188196.33,1100.651093505412,132188196.33,1100.651093505412,formal_release,-1.543468670459554,-0.005543237250554167,336167.29,0,563,563,1.00511
000066.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-103091018.84,-0.037,9.387,fina_indicator,,,,,,,,,,,,fina_indicator,中国长城,IT设备,1997-06-26,,,1915,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.005543237250554167,336167.29,0,563,563,1.00511
000068.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-10239087.37,-0.0097,59.75,fina_indicator,,,,,,,,,,,,fina_indicator,华控赛格,环境保护,1997-06-11,,,1916,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.04761904761904767,114965.04,0,563,563,0.864245
000070.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,-664343432.24,-0.7505,-1091.34,fina_indicator,,,,,,,,,,,,fina_indicator,特发信息,通信设备,2000-05-11,,,1917,report_rc,2021-08-31,1,1,strict,9557.0,0.1157,16936.0,增持,0.0,-22675.0,-0.2743,-23852.0,0.0,1.0,1.0,0.0,,,,,-664352989.24,-69514.80477555719,-664352989.24,-69514.80477555719,formal_release,-5.0,0.05831533477321815,77995.71,0,563,563,0.63277
000070.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,6370498.96,0.0084,15.25,fina_indicator,,,,,,,,,,,,fina_indicator,特发信息,通信设备,2000-05-11,,,1918,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.05831533477321815,77995.71,0,563,563,0.63277
000078.SZ,2022-04-29,2021-12-31,2021-12-31,2022-05-05,formal_release,release,42296820.61,0.0355,112.71,fina_indicator,,,,,,,,,,,,fina_indicator,海王生物,医药商业,1998-12-18,,,1919,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.006191950464396356,214501.62,0,563,563,1.24891
000078.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,66628531.48,0.0269,-25.14,fina_indicator,,,,,,,,,,,,fina_indicator,海王生物,医药商业,1998-12-18,,,1920,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.006191950464396356,214501.62,0,563,563,1.24891
000088.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,81333213.92,0.04,-4.85,fina_indicator,,,,,,,,,,,,fina_indicator,盐田港,港口,1997-07-28,,,1921,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.00843881856540074,91913.95,0,563,563,0.727895
000089.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-307182569.82,-0.1457,-908.2,fina_indicator,,,,,,,,,,,,fina_indicator,深圳机场,机场,1998-04-20,,,1922,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.006269592476489061,111824.03,0,563,563,0.614205
000096.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,6616697.77,0.0178,-34.04,fina_indicator,,,,,,,,,,,,fina_indicator,广聚能源,石油贸易,2000-07-24,,,1923,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.027554535017221493,14141.0,0,563,563,0.348355
000153.SZ,2022-04-29,2021-12-31,2021-12-31,2022-05-05,formal_release,release,69940271.86,0.3671,21.38,fina_indicator,,,,,,,,,,,,fina_indicator,丰原药业,化学制药,2000-09-20,,,1924,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.01196808510638303,53136.0,0,563,563,1.67485
000153.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,23706653.19,0.1145,0.59,fina_indicator,,,,,,,,,,,,fina_indicator,丰原药业,化学制药,2000-09-20,,,1925,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.01196808510638303,53136.0,0,563,563,1.67485
000156.SZ,2022-04-29,2021-12-31,2021-12-31,2022-05-05,formal_release,release,719172398.84,0.49,10.86,fina_indicator,,,,,,,,,,,,fina_indicator,华数传媒,影视音像,2000-09-06,,,1926,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.0026773761713519972,82866.63,0,563,563,0.6931350000000001
000156.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,125312881.75,0.082,17.12,fina_indicator,,,,,,,,,,,,fina_indicator,华数传媒,影视音像,2000-09-06,,,1927,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.0026773761713519972,82866.63,0,563,563,0.6931350000000001
000301.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,688788707.48,0.11,9.49,fina_indicator,,,,,,,,,,,,fina_indicator,东方盛虹,化纤,2000-05-29,,,1929,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.007346938775510181,368990.08,0,563,563,1.332735
000333.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,25929086000.0,4.14,5.34,fina_indicator,,,,,,,,,,,,fina_indicator,美的集团,家用电器,2013-09-18,,,1930,report_rc,2022-02-25,56,13,strict,2936070.14625,4.2,3489250.0,跑赢行业,0.0,-58900.0,-0.08999999999999986,-70700.0,0.0,1.0,1.0,0.0,,,,,25926149929.85375,8830.22156775344,25926149929.85375,8830.22156775344,formal_release,0.4973123758022598,0.028201086004554288,467907.22,0,563,563,0.47088
000333.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,6993023000.0,1.05,5.17,fina_indicator,,,,,,,,,,,,fina_indicator,美的集团,家用电器,2013-09-18,,,1931,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.028201086004554288,467907.22,0,563,563,0.47088
000338.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,897350031.36,0.12,-70.54,fina_indicator,,,,,,,,,,,,fina_indicator,潍柴动力,汽车配件,2007-04-30,,,1932,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.009830205540661274,633420.81,0,563,563,1.12314
000403.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,259582414.91,0.553,61.43,fina_indicator,,,,,,,,,,,,fina_indicator,派林生物,生物制药,1996-06-28,,,1933,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.09999999999999987,56302.73,0,563,563,0.69516
000403.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,90018691.14,0.1444,103.83,fina_indicator,,,,,,,,,,,,fina_indicator,派林生物,生物制药,1996-06-28,,,1934,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.09999999999999987,56302.73,0,563,563,0.69516
000407.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,25121892.02,0.0351,-83.22,fina_indicator,,,,,,,,,,,,fina_indicator,胜利股份,供气供热,1996-07-03,,,1935,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.011695906432748648,68014.0,0,563,563,1.0955200000000003
000408.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,811881555.92,0.515,657.94,fina_indicator,,,,,,,,,,,,fina_indicator,藏格矿业,农药化肥,1996-06-28,,,1936,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.008507347254447017,147752.45,0,563,563,0.98803
000411.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,44045644.14,0.1774,-1.9,fina_indicator,,,,,,,,,,,,fina_indicator,英特集团,医药商业,1996-07-16,,,1938,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.04557640750670244,46661.73,0,563,563,2.354515
000415.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,-2642436000.0,-0.1998,64.28,fina_indicator,,,,,,,,,,,,fina_indicator,渤海租赁,多元金融,1996-07-16,,,1939,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.019323671497584516,238088.59,0,563,563,0.62114
000415.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-984475000.0,-0.1196,-118.86,fina_indicator,,,,,,,,,,,,fina_indicator,渤海租赁,多元金融,1996-07-16,,,1940,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.019323671497584516,238088.59,0,563,563,0.62114
000419.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,17856365.07,0.0905,0.82,fina_indicator,,,,,,,,,,,,fina_indicator,通程控股,百货,1996-08-16,,,1941,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.04956896551724155,212596.01,0,563,563,5.0349699999999995
000423.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,91514600.59,0.1781,104.93,fina_indicator,,,,,,,,,,,,fina_indicator,东阿阿胶,中成药,1996-07-29,,,1942,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.020132013201320076,62147.01,0,563,563,1.056005
000425.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,1298656780.81,0.179,-18.21,fina_indicator,,,,,,,,,,,,fina_indicator,徐工机械,工程机械,1996-08-28,,,1943,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.012096774193548265,469628.59,0,563,563,0.719635
000426.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,276352582.23,0.1342,329.53,fina_indicator,,,,,,,,,,,,fina_indicator,兴业银锡,铅锌,1996-08-28,,,1944,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.035820895522388096,224937.07,0,563,563,1.8683249999999998
000426.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,60591044.2,0.033,-50.54,fina_indicator,,,,,,,,,,,,fina_indicator,兴业银锡,铅锌,1996-08-28,,,1945,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.035820895522388096,224937.07,0,563,563,1.8683249999999998
000428.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-74969024.09,-0.0326,28.69,fina_indicator,,,,,,,,,,,,fina_indicator,华天酒店,酒店餐饮,1996-08-08,,,1946,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.02631578947368418,499163.75,0,563,563,6.328015
000503.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,-189315421.7,-0.1952,21.6,fina_indicator,,,,,,,,,,,,fina_indicator,国新健康,软件服务,1992-11-30,,,1947,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.0012755102040815647,121250.47,0,563,563,1.75496
000503.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-49846182.42,-0.0545,17.34,fina_indicator,,,,,,,,,,,,fina_indicator,国新健康,软件服务,1992-11-30,,,1948,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.0012755102040815647,121250.47,0,563,563,1.75496
000506.SZ,2022-04-29,2021-12-31,2021-12-31,2022-05-05,formal_release,release,-110286739.16,-0.139,76.13,fina_indicator,,,,,,,,,,,,fina_indicator,招金黄金,黄金,1993-03-12,,,1949,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.1020408163265305,49005.24,0,563,563,2.4727
000506.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-44987281.92,0.2845,-69.24,fina_indicator,,,,,,,,,,,,fina_indicator,招金黄金,黄金,1993-03-12,,,1950,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.1020408163265305,49005.24,0,563,563,2.4727
000507.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,55080790.14,0.0633,-34.67,fina_indicator,,,,,,,,,,,,fina_indicator,珠海港,新型电力,1993-03-26,,,1951,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.026022304832713727,180551.75,0,563,563,1.74834
000517.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,1435084546.92,0.3412,-20.22,fina_indicator,,,,,,,,,,,,fina_indicator,荣安地产,区域地产,1993-08-06,,,1952,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.10104529616724744,352948.11,0,563,563,3.96862
000517.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,532551989.79,0.1551,197.02,fina_indicator,,,,,,,,,,,,fina_indicator,荣安地产,区域地产,1993-08-06,,,1953,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.10104529616724744,352948.11,0,563,563,3.96862
000523.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,-189945021.9,0.91,97.02,fina_indicator,,,,,,,,,,,,fina_indicator,红棉股份,食品,1993-11-08,,,1954,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0,48698.22,0,563,563,0.31104
000523.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-13101582.66,-0.01,57.92,fina_indicator,,,,,,,,,,,,fina_indicator,红棉股份,食品,1993-11-08,,,1955,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0,48698.22,0,563,563,0.31104
000524.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-77620233.2,-0.113,-27.79,fina_indicator,,,,,,,,,,,,fina_indicator,岭南控股,旅游服务,1993-11-18,,,1956,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.031215161649944423,175876.06,0,563,563,4.98303
000525.SZ,2022-04-30,2021-12-31,2021-12-31,2022-05-05,formal_release,release,-252226490.47,-6.4468,5.21,fina_indicator,,,,,,,,,,,,fina_indicator,红太阳,农药化肥,1993-10-28,,,1957,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.05047619047619034,158027.67,0,563,563,5.019065
000525.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,314700365.59,0.53,5074.03,fina_indicator,,,,,,,,,,,,fina_indicator,红太阳,农药化肥,1993-10-28,,,1958,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.05047619047619034,158027.67,0,563,563,5.019065
000528.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,214404640.51,0.13,-43.57,fina_indicator,,,,,,,,,,,,fina_indicator,柳工,工程机械,1993-11-18,,,1959,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.00978792822185981,103586.41,0,563,563,1.691585
000531.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-54134423.22,-0.0742,-142.05,fina_indicator,,,,,,,,,,,,fina_indicator,穗恒运Ａ,火力发电,1994-01-06,,,1960,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.01633165829145722,68243.94,0,563,563,0.615085
000533.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,2909989.57,0.0065,129.75,fina_indicator,,,,,,,,,,,,fina_indicator,顺钠股份,电气设备,1994-01-03,,,1961,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.10034602076124566,251053.02,0,563,563,5.035935
000534.SZ,2022-04-30,2022-03-31,2022-03-31,2022-05-05,formal_release,release,21789955.27,0.0644,-40.92,fina_indicator,,,,,,,,,,,,fina_indicator,万泽股份,生物制药,1994-01-10,,,1962,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.025125628140703515,50808.0,0,563,563,1.044525
000536.SZ,2022-04-29,2021-12-31,2021-12-31,2022-05-05,formal_release,release,-550122509.06,-0.0809,54.12,fina_indicator,,,,,,,,,,,,fina_indicator,华映科技,元器件,1993-11-26,,,1963,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.005464480874316946,110163.23,0,563,563,0.47334
000536.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,-143065424.5,-0.0511,-9.99,fina_indicator,,,,,,,,,,,,fina_indicator,华映科技,元器件,1993-11-26,,,1964,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.005464480874316946,110163.23,0,563,563,0.47334
000537.SZ,2022-04-29,2021-12-31,2021-12-31,2022-05-05,formal_release,release,-1381634318.89,-0.73,-163.39,fina_indicator,,,,,,,,,,,,fina_indicator,绿发电力,新型电力,1993-12-10,,,1965,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.02714932126696834,334954.88,0,563,563,1.221765
000537.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,133379780.84,0.07,-67.98,fina_indicator,,,,,,,,,,,,fina_indicator,绿发电力,新型电力,1993-12-10,,,1966,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.02714932126696834,334954.88,0,563,563,1.221765
000538.SZ,2022-04-29,2022-03-31,2022-03-31,2022-05-05,formal_release,release,1319716579.77,0.71,-3.34,fina_indicator,,,,,,,,,,,,fina_indicator,云南白药,中成药,1993-12-15,,,1967,report_rc_below_min_count,2022-03-31,0,1,weak_count,,0.53,,增持,,,,,0.0,0.0,1.0,0.0,,,,,,,,,formal_release,,-0.2815941269008915,75504.35,0,563,563,0.623815
000420.SZ,2022-05-28,2021-12-31,2021-12-31,2022-05-30,formal_release,release,-136590559.74,-0.0596,42.24,fina_indicator,,,,,,,,,,,,fina_indicator,吉林化纤,化纤,1996-08-02,,,1968,report_rc,2022-02-22,3,1,strict,-10000.0,-0.046,5100.0,增持,0.0,,,,0.0,0.0,1.0,0.0,,,,,-136580559.74,-13658.055974,-136580559.74,-13658.055974,formal_release,-5.0,0.10029498525073732,90352.16,0,580,580,1.4254399999999998
000420.SZ,2022-05-28,2022-03-31,2022-03-31,2022-05-30,formal_release,release,-62947385.92,-0.0226,-302.16,fina_indicator,,,,,,,,,,,,fina_indicator,吉林化纤,化纤,1996-08-02,,,1969,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.10029498525073732,90352.16,0,580,580,1.4254399999999998
000519.SZ,2022-07-01,2022-06-30,2022-06-30,2022-07-04,preannouncement,initial,69000.0,,111.06,forecast_vip,预增,103.41,118.71,66500.0,71500.0,2022-07-01,预计净利润66500-71500万,报告期内，公司董事会聚焦核心使命，坚持把稳增长放在更加突出的位置，以重点任务的贯彻落实为牵引，持续增强高质量发展能力，引领公司在做强做大做优上迈出坚实步伐。本报告期，超硬材料行业景气度持续高企，工业用金刚石及培育钻石整体仍处于产销两旺阶段。公司坚持以满足市场需求为目标，保障总体供应，确保市场总体稳定的基础上实现了公司效益的持续增长。特种装备方面，公司坚决落实“紧前生产、紧前交付”要求，科学合理安排生产与交付，实现了装备生产经营平稳可控。,111.06,69000.0,,forecast_vip,中兵红箭,专用机械,1993-10-08,,,1970,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,0.029310882444652187,700992.59,0,604,604,3.47457
000519.SZ,2022-07-01,2022-06-30,2022-06-30,2022-07-04,revision,none,69000.0,,111.06,forecast_vip,预增,103.41,118.71,66500.0,71500.0,2022-07-01,预计:净利润66500-71500,报告期内，公司董事会聚焦核心使命，坚持把稳增长放在更加突出的位置，以重点任务的贯彻落实为牵引，持续增强高质量发展能力，引领公司在做强做大做优上迈出坚实步伐。本报告期，超硬材料行业景气度持续高企，工业用金刚石及培育钻石整体仍处于产销两旺阶段。公司坚持以满足市场需求为目标，保障总体供应，确保市场总体稳定的基础上实现了公司效益的持续增长。特种装备方面，公司坚决落实“紧前生产、紧前交付”要求，科学合理安排生产与交付，实现了装备生产经营平稳可控。,111.06,69000.0,0.0,forecast_vip,中兵红箭,专用机械,1993-10-08,,,1971,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,0.029310882444652187,700992.59,0,604,604,3.47457
000525.SZ,2022-07-09,2022-06-30,2022-06-30,2022-07-11,preannouncement,initial,62400.0,,1945.645,forecast_vip,预增,1899.75,1991.54,61000.0,63800.0,2022-07-09,预计净利润61000-63800万,报告期内，公司虽遇到国际国内疫情反复、出口物流受阻和海运费“暴涨”等众多不利影响，但依靠“三大”绿色农药产业链优势，紧抓全球粮食安全及刚需增加带来的绿色农化行业长期景气机遇，一方面通过“聚焦主业、产业升级、数字(化)转型、创新发展”等多措并举，科学组织生产并积极开拓市场，主要产品仍保持供不应求的良好态势，营收水平稳步提升；另一方面通过数字管理、降本增效，持续提升公司效益，报告期业绩较上年同期大幅增长。目前随着疫情形势逐步稳定，前期国际订单正在加快执行消化；新产品、新项目建设、技术创新和技改投入正在按时推进，主要产品产能利用率保持在较高水平，业务规模稳中快升，主要产品订单充足。,1945.645,62400.0,,forecast_vip,红太阳,农药化肥,1993-10-28,,,1972,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.050034746351633075,251853.9,0,609,609,3.051735
000525.SZ,2022-07-09,2022-06-30,2022-06-30,2022-07-11,revision,none,62400.0,,1945.645,forecast_vip,预增,1899.75,1991.54,61000.0,63800.0,2022-07-09,预计:净利润61000-63800,报告期内，公司虽遇到国际国内疫情反复、出口物流受阻和海运费“暴涨”等众多不利影响，但依靠“三大”绿色农药产业链优势，紧抓全球粮食安全及刚需增加带来的绿色农化行业长期景气机遇，一方面通过“聚焦主业、产业升级、数字(化)转型、创新发展”等多措并举，科学组织生产并积极开拓市场，主要产品仍保持供不应求的良好态势，营收水平稳步提升；另一方面通过数字管理、降本增效，持续提升公司效益，报告期业绩较上年同期大幅增长。目前随着疫情形势逐步稳定，前期国际订单正在加快执行消化；新产品、新项目建设、技术创新和技改投入正在按时推进，主要产品产能利用率保持在较高水平，业务规模稳中快升，主要产品订单充足。,1945.645,62400.0,0.0,forecast_vip,红太阳,农药化肥,1993-10-28,,,1973,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.050034746351633075,251853.9,0,609,609,3.051735
